user_id, session_id, timestamp, music_time, closest_offset, drum_id
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:20:26.4652850+01:00,14.08,0.07999992,0
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:20:27.8970750+01:00,15.50933,0.009333611,0
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:20:28.6081730+01:00,16.23467,0.2346668,0
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:20:41.7097500+01:00,29.33333,0.166666,0
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:20:42.8502750+01:00,30.464,0.0359993,0
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:20:48.0726500+01:00,35.69067,0.1906662,0
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:20:48.6121460+01:00,36.224,0.223999,0
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:20:49.3541000+01:00,36.97066,0.02933502,1
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:20:49.8540960+01:00,37.46133,0.03866577,1
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:20:50.8022910+01:00,38.42133,0.07866669,0
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:20:51.4138040+01:00,39.04,0.04000092,0
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:20:52.0263510+01:00,39.63733,0.1373329,0
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:20:52.6677100+01:00,40.27733,0.2226677,1
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:20:53.3365220+01:00,40.96,0.04000092,0
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:20:53.4452450+01:00,41.06667,0.06666565,0
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:20:53.9197400+01:00,41.536,0.0359993,1
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:20:54.3934000+01:00,42.00533,0.005332947,0
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:20:54.9649570+01:00,42.58133,0.08133316,1
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:20:55.5904590+01:00,43.2,0.2000008,0
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:20:59.1978440+01:00,46.82667,0.1733322,0
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:20:59.7418970+01:00,47.36,0.1399994,0
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:21:00.2161390+01:00,47.82933,0.1706657,1
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:21:00.7592080+01:00,48.384,0.1160011,1
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:21:09.8382100+01:00,57.45067,0.04933167,0
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:21:10.4369320+01:00,58.048,0.04800034,0
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:21:11.1036600+01:00,58.70933,0.2093315,1
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:21:11.8006110+01:00,59.41333,0.08666611,1
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:21:12.4135650+01:00,60.032,0.0320015,0
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:21:12.8834550+01:00,60.50134,0.001335144,0
c2ac1ce9c0a8542f91457f0c4d7f2862-5,86038745-a696-4c25-a842-b80aae3b9f09,2024-03-14T20:21:13.4279720+01:00,61.056,0.05599976,0
