user_id,starttime,finishtime,playtime,start_level,finish_level,name
aef000178558d0aa1c66c0246ecc449d-1,2024-03-13 09:37:11.634728+00:00,2024-03-13 09:38:14.255339+00:00,62.620611,1,2,
aef000178558d0aa1c66c0246ecc449d-1,2024-03-13 09:38:22.642325+00:00,2024-03-13 09:41:11.018570+00:00,168.376245,1,5,
aef000178558d0aa1c66c0246ecc449d-1,2024-03-13 09:42:29.136874+00:00,2024-03-13 09:44:16.296957+00:00,107.160083,1,2,
aef000178558d0aa1c66c0246ecc449d-1,2024-03-13 09:44:25.270543+00:00,2024-03-13 09:45:26.092317+00:00,60.821774,1,1,
aef000178558d0aa1c66c0246ecc449d-1,2024-03-13 09:46:19.854130+00:00,2024-03-13 09:48:05.176974+00:00,105.322844,1,4,
aef000178558d0aa1c66c0246ecc449d-1,2024-03-13 09:48:13.076037+00:00,2024-03-13 09:49:26.163137+00:00,73.0871,1,3,
aef000178558d0aa1c66c0246ecc449d-1,2024-03-13 09:49:30.923073+00:00,2024-03-13 09:50:39.246088+00:00,68.323015,1,3,
aef000178558d0aa1c66c0246ecc449d-1,2024-03-13 09:50:43.297529+00:00,2024-03-13 09:51:43.619702+00:00,60.322173,1,2,
aef000178558d0aa1c66c0246ecc449d-1,2024-03-13 19:46:43.394479+00:00,2024-03-13 19:47:54.907399+00:00,71.51292,1,1,
aef000178558d0aa1c66c0246ecc449d-1,2024-03-13 19:48:04.600686+00:00,2024-03-13 19:49:06.028322+00:00,61.427636,1,1,
aef000178558d0aa1c66c0246ecc449d-1,2024-03-13 19:49:12.691297+00:00,2024-03-13 19:50:32.010643+00:00,79.319346,1,4,
aef000178558d0aa1c66c0246ecc449d-1,2024-03-13 19:50:44.684802+00:00,2024-03-13 19:52:38.266378+00:00,113.581576,1,4,
aef000178558d0aa1c66c0246ecc449d-1,2024-03-13 19:52:47.334030+00:00,2024-03-13 19:53:57.650950+00:00,70.31692,1,3,
aef000178558d0aa1c66c0246ecc449d-1,2024-03-13 19:54:06.774107+00:00,2024-03-13 19:55:22.605726+00:00,75.831619,1,3,
aef000178558d0aa1c66c0246ecc449d-1,2024-03-13 19:55:26.059969+00:00,2024-03-13 19:56:46.140386+00:00,80.080417,1,3,
aef000178558d0aa1c66c0246ecc449d-1,2024-03-13 19:56:53.720609+00:00,2024-03-13 19:58:10.303267+00:00,76.582658,1,4,
