user_id,starttime,finishtime,playtime,start_level,finish_level,name
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 19:38:58.217515+00:00,2024-03-13 19:39:55.734728+00:00,57.517213,1,1,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 19:40:06.088008+00:00,2024-03-13 19:41:53.897975+00:00,107.809967,1,2,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 19:42:01.087914+00:00,2024-03-13 19:46:43.728480+00:00,282.640566,1,5,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 20:11:16.332492+00:00,2024-03-13 20:14:23.821745+00:00,187.489253,1,5,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 20:14:32.665197+00:00,2024-03-13 20:17:29.779529+00:00,177.114332,1,5,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 20:17:59.812563+00:00,2024-03-13 20:20:08.176839+00:00,128.364276,1,5,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 21:01:07.821861+00:00,2024-03-13 21:03:18.727670+00:00,130.905809,1,4,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 15:18:33.691141+00:00,2024-03-14 15:18:54.147657+00:00,20.456516,1,1,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 15:22:04.510787+00:00,2024-03-14 15:22:19.557504+00:00,15.046717,1,1,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 15:25:04.223700+00:00,2024-03-14 15:28:34.422172+00:00,210.198472,1,6,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 15:28:58.158221+00:00,2024-03-14 15:33:18.538700+00:00,260.380479,6,10,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 17:46:53.661384+00:00,2024-03-14 17:49:03.320532+00:00,129.659148,6,8,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 22:20:15.384097+00:00,2024-03-14 22:22:40.889515+00:00,145.505418,6,9,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-15 18:40:23.479583+00:00,2024-03-15 18:42:08.012625+00:00,104.533042,6,7,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-15 18:42:13.827233+00:00,2024-03-15 18:43:52.650756+00:00,98.823523,6,8,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-15 18:53:33.705509+00:00,2024-03-15 18:57:58.380287+00:00,264.674778,6,10,
727a348d462e1a34a375212ecf8aa4ca-3,2024-03-15 20:21:22.808941+00:00,2024-03-15 20:22:17.343377+00:00,54.534436,1,1,
727a348d462e1a34a375212ecf8aa4ca-3,2024-03-15 20:23:16.985576+00:00,2024-03-15 20:24:03.597361+00:00,46.611785,1,1,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-16 17:51:59.209525+00:00,2024-03-16 17:53:35.368342+00:00,96.158817,6,8,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-16 17:53:39.612791+00:00,2024-03-16 17:55:19.741446+00:00,100.128655,6,9,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-16 17:57:07.104563+00:00,2024-03-16 17:59:26.096259+00:00,138.991696,6,7,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-16 17:59:30.924755+00:00,2024-03-16 18:01:33.388869+00:00,122.464114,6,9,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-17 17:43:18.370828+00:00,2024-03-17 17:44:46.669311+00:00,88.298483,6,8,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-17 17:44:50.497725+00:00,2024-03-17 17:46:42.390330+00:00,111.892605,6,9,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-17 17:46:44.929252+00:00,2024-03-17 17:48:59.154166+00:00,134.224914,6,9,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-17 17:49:03.623451+00:00,2024-03-17 17:50:53.058405+00:00,109.434954,6,8,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-19 17:53:14.069778+00:00,2024-03-19 17:54:43.866591+00:00,89.796813,6,9,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-19 17:54:47.820287+00:00,2024-03-19 17:55:59.645947+00:00,71.82566,6,8,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-19 17:56:02.834331+00:00,2024-03-19 17:57:54.811093+00:00,111.976762,6,9,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-22 19:13:11.487881+00:00,2024-03-22 19:15:26.133933+00:00,134.646052,1,5,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-22 19:15:34.921976+00:00,2024-03-22 19:17:40.922226+00:00,126.00025,1,5,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-22 19:18:03.845325+00:00,2024-03-22 19:19:53.742564+00:00,109.897239,6,9,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-22 19:21:30.342896+00:00,2024-03-22 19:23:57.566682+00:00,147.223786,1,5,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-23 14:44:07.236803+00:00,2024-03-23 14:46:21.934149+00:00,134.697346,1,5,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-23 14:46:26.057838+00:00,2024-03-23 14:47:52.655590+00:00,86.597752,1,5,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-23 14:48:06.463209+00:00,2024-03-23 14:50:31.267730+00:00,144.804521,1,7,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-26 10:12:58.125305+00:00,2024-03-26 10:15:04.853141+00:00,126.727836,1,5,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-26 10:15:38.647340+00:00,2024-03-26 10:17:49.497124+00:00,130.849784,1,5,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-26 10:18:09.011815+00:00,2024-03-26 10:20:07.407503+00:00,118.395688,6,9,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-26 19:54:04.391097+00:00,2024-03-26 19:56:15.716716+00:00,131.325619,1,5,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-26 19:56:20.324872+00:00,2024-03-26 19:58:14.214253+00:00,113.889381,1,5,
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-26 19:58:18.423274+00:00,2024-03-26 20:00:59.756933+00:00,161.333659,1,6,
Total,,,5263.848116,,,Story_Klara_4ca_games.csv
