user_id, session_id, start, finish, start_level, finish_level
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:08:52.6745750+01:00,2024-03-16T23:10:04.5805660+01:00,6,6
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:08:52.6745750+01:00,2024-03-16T23:10:04.6733910+01:00,6,6
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:08:52.6745750+01:00,2024-03-16T23:10:28.0386660+01:00,6,6
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:12:39.8610530+01:00,2024-03-16T23:13:37.1896990+01:00,1,1
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:12:39.8610530+01:00,2024-03-16T23:13:43.4404690+01:00,1,1
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:13:44.4204330+01:00,2024-03-16T23:15:19.7325940+01:00,6,7
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:13:44.4204330+01:00,2024-03-16T23:15:22.4948260+01:00,6,7
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:15:23.5893450+01:00,2024-03-16T23:16:08.3989530+01:00,6,7
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:15:23.5893450+01:00,2024-03-16T23:16:10.8991890+01:00,6,7
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:16:12.4087580+01:00,2024-03-16T23:17:39.7184830+01:00,6,7
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:16:12.4087580+01:00,2024-03-16T23:17:44.2186870+01:00,6,7
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:17:45.3385540+01:00,2024-03-16T23:19:12.6483850+01:00,6,8
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:17:45.3385540+01:00,2024-03-16T23:19:16.9827170+01:00,6,8
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:19:19.4639920+01:00,2024-03-16T23:20:47.2747290+01:00,6,8
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:19:19.4639920+01:00,2024-03-16T23:20:49.8984910+01:00,6,8
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:20:51.1847620+01:00,2024-03-16T23:22:50.9689460+01:00,6,9
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:20:51.1847620+01:00,2024-03-16T23:22:56.5230700+01:00,6,9
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:22:57.3662730+01:00,2024-03-16T23:24:59.9535210+01:00,6,9
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:22:57.3662730+01:00,2024-03-16T23:24:59.9582210+01:00,6,9
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:22:57.3662730+01:00,2024-03-16T23:25:03.0484690+01:00,6,9
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:25:06.3547650+01:00,2024-03-16T23:29:31.5663320+01:00,6,10
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:25:06.3547650+01:00,2024-03-16T23:29:39.7743850+01:00,6,10
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:29:42.3397410+01:00,2024-03-16T23:31:57.1506310+01:00,6,9
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:29:42.3397410+01:00,2024-03-16T23:32:03.0791700+01:00,6,9
a9420c435f998811b8340024d2f082ea-1,dcc6ff63-7119-4018-83b3-c3dea0929d12,2024-03-16T23:29:42.3397410+01:00,2024-03-16T23:32:05.7635040+01:00,6,9
