user_id, session_id, name, wasSkipped, start, end
a9420c435f998811b8340024d2f082ea-1,84774f1f-fbf4-44d2-bde3-70ac3ecaee1a, Intro, True, 2024-03-14T21:29:46.2054200+01:00, 2024-03-14T21:30:12.1370260+01:00
a9420c435f998811b8340024d2f082ea-1,84774f1f-fbf4-44d2-bde3-70ac3ecaee1a, Intro, True, 2024-03-14T21:31:16.4622860+01:00, 2024-03-14T21:31:19.3130420+01:00
a9420c435f998811b8340024d2f082ea-1,84774f1f-fbf4-44d2-bde3-70ac3ecaee1a, Intro, True, 2024-03-14T21:33:04.1248250+01:00, 2024-03-14T21:33:14.1959440+01:00
a9420c435f998811b8340024d2f082ea-1,84774f1f-fbf4-44d2-bde3-70ac3ecaee1a, Intro, True, 2024-03-14T21:34:12.5229260+01:00, 2024-03-14T21:34:14.4682440+01:00
a9420c435f998811b8340024d2f082ea-1,84774f1f-fbf4-44d2-bde3-70ac3ecaee1a, Intro, True, 2024-03-14T21:35:01.5348940+01:00, 2024-03-14T21:35:03.6610620+01:00
a9420c435f998811b8340024d2f082ea-1,84774f1f-fbf4-44d2-bde3-70ac3ecaee1a, Intro, True, 2024-03-14T21:36:10.4460460+01:00, 2024-03-14T21:36:12.8654700+01:00
a9420c435f998811b8340024d2f082ea-1,84774f1f-fbf4-44d2-bde3-70ac3ecaee1a, Intro, True, 2024-03-14T21:37:23.0668620+01:00, 2024-03-14T21:37:29.1133300+01:00
a9420c435f998811b8340024d2f082ea-1,84774f1f-fbf4-44d2-bde3-70ac3ecaee1a, Intro, True, 2024-03-14T21:38:36.4768850+01:00, 2024-03-14T21:38:43.5537270+01:00
a9420c435f998811b8340024d2f082ea-1,84774f1f-fbf4-44d2-bde3-70ac3ecaee1a, Intro, True, 2024-03-14T21:39:43.5455330+01:00, 2024-03-14T21:39:45.8131540+01:00
a9420c435f998811b8340024d2f082ea-1,84774f1f-fbf4-44d2-bde3-70ac3ecaee1a, Orc, True, 2024-03-14T21:41:19.1974310+01:00, 2024-03-14T21:41:53.3584390+01:00
a9420c435f998811b8340024d2f082ea-1,84774f1f-fbf4-44d2-bde3-70ac3ecaee1a, Intro, True, 2024-03-14T21:44:46.5741500+01:00, 2024-03-14T21:45:04.3375280+01:00
a9420c435f998811b8340024d2f082ea-1,84774f1f-fbf4-44d2-bde3-70ac3ecaee1a, Intro, True, 2024-03-14T21:46:33.0914870+01:00, 2024-03-14T21:46:34.1614350+01:00
a9420c435f998811b8340024d2f082ea-1,84774f1f-fbf4-44d2-bde3-70ac3ecaee1a, Intro, True, 2024-03-14T21:48:15.3778660+01:00, 2024-03-14T21:48:16.3646740+01:00
a9420c435f998811b8340024d2f082ea-1,84774f1f-fbf4-44d2-bde3-70ac3ecaee1a, Orc, True, 2024-03-14T21:49:54.0172440+01:00, 2024-03-14T21:49:57.0295440+01:00
a9420c435f998811b8340024d2f082ea-1,84774f1f-fbf4-44d2-bde3-70ac3ecaee1a, Intro, True, 2024-03-14T21:50:55.3549210+01:00, 2024-03-14T21:50:56.5244190+01:00
a9420c435f998811b8340024d2f082ea-1,84774f1f-fbf4-44d2-bde3-70ac3ecaee1a, Intro, True, 2024-03-14T21:52:46.4599570+01:00, 2024-03-14T21:52:47.5851080+01:00
a9420c435f998811b8340024d2f082ea-1,84774f1f-fbf4-44d2-bde3-70ac3ecaee1a, Orc, True, 2024-03-14T21:54:38.7093360+01:00, 2024-03-14T21:54:40.0556820+01:00
a9420c435f998811b8340024d2f082ea-1,84774f1f-fbf4-44d2-bde3-70ac3ecaee1a, Intro, True, 2024-03-14T21:55:52.2982950+01:00, 2024-03-14T21:55:53.2571820+01:00
a9420c435f998811b8340024d2f082ea-1,84774f1f-fbf4-44d2-bde3-70ac3ecaee1a, Orc, True, 2024-03-14T21:57:54.6414150+01:00, 2024-03-14T21:57:55.7244060+01:00
