user_id,starttime,finishtime,playtime,start_level,finish_level,name
c2ac1ce9c0a8542f91457f0c4d7f2862-1,2024-03-13 09:36:37.074944+00:00,2024-03-13 09:37:32.105440+00:00,55.030496,1,1,
c2ac1ce9c0a8542f91457f0c4d7f2862-1,2024-03-13 09:37:36.746715+00:00,2024-03-13 09:38:37.066019+00:00,60.319304,1,1,
c2ac1ce9c0a8542f91457f0c4d7f2862-1,2024-03-13 09:40:52.757424+00:00,2024-03-13 09:41:47.994483+00:00,55.237059,1,1,
c2ac1ce9c0a8542f91457f0c4d7f2862-1,2024-03-13 09:44:06.096582+00:00,2024-03-13 09:45:23.550848+00:00,77.454266,1,1,
c2ac1ce9c0a8542f91457f0c4d7f2862-1,2024-03-13 09:46:52.170212+00:00,2024-03-13 09:48:46.562923+00:00,114.392711,1,1,
c2ac1ce9c0a8542f91457f0c4d7f2862-1,2024-03-13 09:50:55.941783+00:00,2024-03-13 09:56:43.212112+00:00,347.270329,1,2,
c2ac1ce9c0a8542f91457f0c4d7f2862-5,2024-03-14 19:20:11.840569+00:00,2024-03-14 19:21:14.357945+00:00,62.517376,1,1,
c2ac1ce9c0a8542f91457f0c4d7f2862-5,2024-03-14 19:22:11.880481+00:00,2024-03-14 19:23:08.699924+00:00,56.819443,1,1,
c2ac1ce9c0a8542f91457f0c4d7f2862-5,2024-03-14 19:23:11.996020+00:00,2024-03-14 19:24:32.316706+00:00,80.320686,1,1,
c2ac1ce9c0a8542f91457f0c4d7f2862-5,2024-03-14 19:31:38.626413+00:00,2024-03-14 19:32:34.945437+00:00,56.319024,1,1,
c2ac1ce9c0a8542f91457f0c4d7f2862-5,2024-03-14 19:38:02.847222+00:00,2024-03-14 19:39:02.759204+00:00,59.911982,1,1,
c2ac1ce9c0a8542f91457f0c4d7f2862-5,2024-03-14 19:39:09.021935+00:00,2024-03-14 19:40:09.835264+00:00,60.813329,1,1,
c2ac1ce9c0a8542f91457f0c4d7f2862-5,2024-03-14 19:40:12.644302+00:00,2024-03-14 19:41:13.475106+00:00,60.830804,1,1,
c2ac1ce9c0a8542f91457f0c4d7f2862-5,2024-03-14 19:41:16.352713+00:00,2024-03-14 19:42:17.182896+00:00,60.830183,1,1,
c2ac1ce9c0a8542f91457f0c4d7f2862-5,2024-03-14 19:42:21.979531+00:00,2024-03-14 19:43:32.807226+00:00,70.827695,1,1,
c2ac1ce9c0a8542f91457f0c4d7f2862-5,2024-03-14 19:43:35.338986+00:00,2024-03-14 19:44:35.668520+00:00,60.329534,1,1,
c2ac1ce9c0a8542f91457f0c4d7f2862-5,2024-03-14 19:44:38.323514+00:00,2024-03-14 19:45:40.646315+00:00,62.322801,1,1,
c2ac1ce9c0a8542f91457f0c4d7f2862-5,2024-03-14 19:46:12.981314+00:00,2024-03-14 19:48:07.233039+00:00,114.251725,1,2,
c2ac1ce9c0a8542f91457f0c4d7f2862-1,2024-03-14 19:48:35.473360+00:00,2024-03-14 19:50:29.379093+00:00,113.905733,1,3,
c2ac1ce9c0a8542f91457f0c4d7f2862-1,2024-03-14 19:50:40.973556+00:00,2024-03-14 19:52:58.792386+00:00,137.81883,1,2,
c2ac1ce9c0a8542f91457f0c4d7f2862-4,2024-03-14 21:28:16.161706+00:00,2024-03-14 21:29:18.679469+00:00,62.517763,1,1,
c2ac1ce9c0a8542f91457f0c4d7f2862-4,2024-03-14 21:29:22.979532+00:00,2024-03-14 21:30:43.290535+00:00,80.311003,1,1,
c2ac1ce9c0a8542f91457f0c4d7f2862-4,2024-03-14 21:30:47.241647+00:00,2024-03-14 21:32:09.582778+00:00,82.341131,1,1,
c2ac1ce9c0a8542f91457f0c4d7f2862-4,2024-03-14 21:32:22.077663+00:00,2024-03-14 21:35:02.903891+00:00,160.826228,1,2,
c2ac1ce9c0a8542f91457f0c4d7f2862-4,2024-03-16 21:42:02.127995+00:00,2024-03-16 21:44:39.148679+00:00,157.020684,1,2,
c2ac1ce9c0a8542f91457f0c4d7f2862-4,2024-03-16 21:44:52.478979+00:00,2024-03-16 21:46:35.094306+00:00,102.615327,1,4,
Total,,,2413.155446,,,No_Ajda_862_games.csv
