user_id,starttime,finishtime,playtime,start_level,finish_level,name
a989bf0f84c1636f75003c6323057f97-1,2024-03-13 09:27:08.899846+00:00,2024-03-13 09:28:05.313423+00:00,56.413577,1,1,
a989bf0f84c1636f75003c6323057f97-1,2024-03-13 09:30:20.029115+00:00,2024-03-13 09:31:19.363244+00:00,59.334129,1,1,
a989bf0f84c1636f75003c6323057f97-1,2024-03-13 09:31:28.992923+00:00,2024-03-13 09:32:25.004999+00:00,56.012076,1,1,
a989bf0f84c1636f75003c6323057f97-1,2024-03-13 09:34:48.960239+00:00,2024-03-13 09:35:50.775474+00:00,61.815235,1,1,
a989bf0f84c1636f75003c6323057f97-1,2024-03-13 11:44:42.680969+00:00,2024-03-13 11:45:39.584245+00:00,56.903276,1,1,
a989bf0f84c1636f75003c6323057f97-1,2024-03-13 11:45:43.222408+00:00,2024-03-13 11:46:41.542330+00:00,58.319922,1,1,
a989bf0f84c1636f75003c6323057f97-1,2024-03-13 11:48:12.785171+00:00,2024-03-13 11:49:08.797754+00:00,56.012583,1,1,
a989bf0f84c1636f75003c6323057f97-1,2024-03-13 11:49:24.256547+00:00,2024-03-13 11:50:23.597975+00:00,59.341428,1,1,
a989bf0f84c1636f75003c6323057f97-1,2024-03-13 11:50:29.033639+00:00,2024-03-13 11:51:30.355396+00:00,61.321757,1,1,
a989bf0f84c1636f75003c6323057f97-1,2024-03-13 11:52:41.128296+00:00,2024-03-13 19:30:04.171494+00:00,27443.043198,1,1,
a989bf0f84c1636f75003c6323057f97-1,2024-03-13 19:30:21.012372+00:00,2024-03-13 19:32:38.988369+00:00,137.975997,1,3,
a989bf0f84c1636f75003c6323057f97-1,2024-03-13 19:32:43.660283+00:00,2024-03-13 19:34:56.483713+00:00,132.82343,1,3,
a989bf0f84c1636f75003c6323057f97-1,2024-03-13 19:35:00.655549+00:00,2024-03-13 19:36:33.745037+00:00,93.089488,1,4,
a989bf0f84c1636f75003c6323057f97-1,2024-03-14 11:20:03.898130+00:00,2024-03-14 11:21:57.757367+00:00,113.859237,1,4,
a989bf0f84c1636f75003c6323057f97-1,2024-03-14 11:22:01.265357+00:00,2024-03-14 11:24:03.591786+00:00,122.326429,1,3,
a989bf0f84c1636f75003c6323057f97-1,2024-03-14 11:24:32.177282+00:00,2024-03-14 11:25:48.004017+00:00,75.826735,1,3,
a989bf0f84c1636f75003c6323057f97-1,2024-03-14 11:28:51.554704+00:00,2024-03-14 11:31:29.942552+00:00,158.387848,1,5,
a989bf0f84c1636f75003c6323057f97-1,2024-03-17 09:21:35.687506+00:00,2024-03-17 09:23:31.210765+00:00,115.523259,1,3,
a989bf0f84c1636f75003c6323057f97-1,2024-03-17 09:23:34.512011+00:00,2024-03-17 09:24:42.341214+00:00,67.829203,1,3,
a989bf0f84c1636f75003c6323057f97-1,2024-03-17 09:24:44.937923+00:00,2024-03-17 09:27:50.239666+00:00,185.301743,1,5,
a989bf0f84c1636f75003c6323057f97-1,2024-03-23 09:14:20.589186+00:00,2024-03-23 09:17:08.621700+00:00,168.032514,1,5,
a989bf0f84c1636f75003c6323057f97-2,2024-03-23 09:18:21.472594+00:00,2024-03-23 09:19:18.988144+00:00,57.51555,1,1,
a989bf0f84c1636f75003c6323057f97-2,2024-03-23 09:19:24.721593+00:00,2024-03-23 09:20:23.044546+00:00,58.322953,1,1,
a989bf0f84c1636f75003c6323057f97-2,2024-03-23 09:21:32.781875+00:00,2024-03-23 09:23:22.690403+00:00,109.908528,1,1,
a989bf0f84c1636f75003c6323057f97-2,2024-03-23 09:24:35.110512+00:00,2024-03-23 09:25:34.924137+00:00,59.813625,1,1,
a989bf0f84c1636f75003c6323057f97-2,2024-03-23 09:26:21.264846+00:00,2024-03-23 09:27:22.609411+00:00,61.344565,1,1,
a989bf0f84c1636f75003c6323057f97-2,2024-03-23 09:27:25.876779+00:00,2024-03-23 09:28:42.703412+00:00,76.826633,1,1,
a989bf0f84c1636f75003c6323057f97-2,2024-03-23 09:28:47.936536+00:00,2024-03-23 09:30:38.774407+00:00,110.837871,1,2,
a989bf0f84c1636f75003c6323057f97-1,2024-03-26 16:20:11.663638+00:00,2024-03-26 16:24:16.562285+00:00,244.898647,1,6,
a989bf0f84c1636f75003c6323057f97-1,2024-03-26 16:25:30.829096+00:00,2024-03-26 16:32:04.651343+00:00,393.822247,1,10,
a989bf0f84c1636f75003c6323057f97-1,2024-03-26 19:12:17.541922+00:00,2024-03-26 19:15:46.952372+00:00,209.41045,6,10,
a989bf0f84c1636f75003c6323057f97-1,2024-03-26 19:15:52.971910+00:00,2024-03-26 19:19:16.800459+00:00,203.828549,6,10,
a989bf0f84c1636f75003c6323057f97-1,2024-03-26 19:20:40.081304+00:00,2024-03-26 19:27:25.479430+00:00,405.398126,1,10,
a989bf0f84c1636f75003c6323057f97-1,2024-03-26 19:27:31.836129+00:00,2024-03-26 19:32:08.169929+00:00,276.3338,6,12,
Total,,,31607.754608,,,No_Gloria_f97_games.csv
