user_id, session_id, name, wasSkipped, start, end
b4a669494024c0aacda177f9417037d6-1,49a3c0ae-4739-407a-b72c-4622ddeca8c9, Intro, True, 2024-03-13T14:07:38.8008580+01:00, 2024-03-13T14:07:42.3670550+01:00
b4a669494024c0aacda177f9417037d6-1,49a3c0ae-4739-407a-b72c-4622ddeca8c9, Intro, True, 2024-03-13T14:09:04.1369900+01:00, 2024-03-13T14:09:05.6020150+01:00
b4a669494024c0aacda177f9417037d6-1,49a3c0ae-4739-407a-b72c-4622ddeca8c9, Intro, True, 2024-03-13T14:10:39.6099100+01:00, 2024-03-13T14:10:42.0908360+01:00
b4a669494024c0aacda177f9417037d6-1,49a3c0ae-4739-407a-b72c-4622ddeca8c9, Intro, True, 2024-03-13T14:12:42.3315040+01:00, 2024-03-13T14:12:43.3644720+01:00
b4a669494024c0aacda177f9417037d6-1,49a3c0ae-4739-407a-b72c-4622ddeca8c9, Intro, True, 2024-03-13T14:13:46.2264420+01:00, 2024-03-13T14:13:47.2864710+01:00
b4a669494024c0aacda177f9417037d6-1,49a3c0ae-4739-407a-b72c-4622ddeca8c9, Intro, True, 2024-03-13T14:15:32.4896920+01:00, 2024-03-13T14:15:33.5225960+01:00
b4a669494024c0aacda177f9417037d6-1,49a3c0ae-4739-407a-b72c-4622ddeca8c9, Intro, True, 2024-03-13T14:16:57.4921550+01:00, 2024-03-13T14:16:58.4273840+01:00
b4a669494024c0aacda177f9417037d6-1,49a3c0ae-4739-407a-b72c-4622ddeca8c9, Intro, True, 2024-03-13T14:18:50.2589020+01:00, 2024-03-13T14:18:51.1114130+01:00
b4a669494024c0aacda177f9417037d6-1,49a3c0ae-4739-407a-b72c-4622ddeca8c9, Intro, True, 2024-03-13T14:20:29.4067250+01:00, 2024-03-13T14:20:30.3155450+01:00
b4a669494024c0aacda177f9417037d6-1,49a3c0ae-4739-407a-b72c-4622ddeca8c9, Intro, True, 2024-03-13T14:21:39.5957190+01:00, 2024-03-13T14:21:40.5450050+01:00
