user_id, session_id, name, wasSkipped, start, end
b4a669494024c0aacda177f9417037d6-2,aed79ef7-7c93-4adf-8837-c0e714259b37, Intro, True, 2024-03-14T21:17:12.9830780+01:00, 2024-03-14T21:17:32.4213990+01:00
b4a669494024c0aacda177f9417037d6-2,aed79ef7-7c93-4adf-8837-c0e714259b37, Intro, True, 2024-03-14T21:18:45.7164960+01:00, 2024-03-14T21:18:54.0096060+01:00
b4a669494024c0aacda177f9417037d6-2,aed79ef7-7c93-4adf-8837-c0e714259b37, Intro, True, 2024-03-14T21:20:01.9147530+01:00, 2024-03-14T21:20:11.6795420+01:00
b4a669494024c0aacda177f9417037d6-2,aed79ef7-7c93-4adf-8837-c0e714259b37, Intro, True, 2024-03-14T21:21:53.0604920+01:00, 2024-03-14T21:22:07.7966110+01:00
b4a669494024c0aacda177f9417037d6-2,aed79ef7-7c93-4adf-8837-c0e714259b37, Intro, True, 2024-03-14T21:24:12.0038220+01:00, 2024-03-14T21:24:37.4456250+01:00
b4a669494024c0aacda177f9417037d6-2,aed79ef7-7c93-4adf-8837-c0e714259b37, Orc, True, 2024-03-14T21:26:34.3385650+01:00, 2024-03-14T21:26:42.1008320+01:00
b4a669494024c0aacda177f9417037d6-2,aed79ef7-7c93-4adf-8837-c0e714259b37, Intro, True, 2024-03-14T21:28:31.5356610+01:00, 2024-03-14T21:28:33.4809940+01:00
b4a669494024c0aacda177f9417037d6-2,aed79ef7-7c93-4adf-8837-c0e714259b37, Intro, True, 2024-03-14T21:30:20.9871090+01:00, 2024-03-14T21:30:23.2941180+01:00
b4a669494024c0aacda177f9417037d6-2,aed79ef7-7c93-4adf-8837-c0e714259b37, Intro, True, 2024-03-14T21:32:37.8049280+01:00, 2024-03-14T21:32:39.4044060+01:00
b4a669494024c0aacda177f9417037d6-2,aed79ef7-7c93-4adf-8837-c0e714259b37, Intro, True, 2024-03-14T21:34:24.5361970+01:00, 2024-03-14T21:34:26.0658630+01:00
b4a669494024c0aacda177f9417037d6-2,aed79ef7-7c93-4adf-8837-c0e714259b37, Intro, True, 2024-03-14T21:36:20.3466110+01:00, 2024-03-14T21:36:21.5853100+01:00
b4a669494024c0aacda177f9417037d6-2,aed79ef7-7c93-4adf-8837-c0e714259b37, Intro, True, 2024-03-14T21:38:00.8567660+01:00, 2024-03-14T21:38:01.9565830+01:00
b4a669494024c0aacda177f9417037d6-2,aed79ef7-7c93-4adf-8837-c0e714259b37, Orc, True, 2024-03-14T21:39:31.3469870+01:00, 2024-03-14T21:39:33.6236840+01:00
b4a669494024c0aacda177f9417037d6-2,aed79ef7-7c93-4adf-8837-c0e714259b37, Intro, True, 2024-03-14T21:41:00.2478410+01:00, 2024-03-14T21:41:01.5821190+01:00
