user_id, session_id, timestamp, music_time, closest_offset, drum_id
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:10.0221320+01:00,4.117333,0.1173334,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:10.6323030+01:00,4.714667,0.2146668,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:11.1730810+01:00,5.269333,0.2306666,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:11.7273990+01:00,5.824,0.1760001,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:12.3238940+01:00,6.421333,0.07866669,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:12.9359870+01:00,7.018667,0.01866674,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:13.5057840+01:00,7.594666,0.09466648,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:14.0464450+01:00,8.128,0.1280003,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:14.5880170+01:00,8.682667,0.1826668,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:15.1720570+01:00,9.258667,0.241333,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:15.7264810+01:00,9.813334,0.1866665,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:16.2115240+01:00,10.304,0.1960001,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:16.8086850+01:00,10.90133,0.09866619,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:17.3923070+01:00,11.47733,0.02266693,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:17.9201890+01:00,12.01067,0.01066685,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:18.4768060+01:00,12.56533,0.06533337,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:19.0878500+01:00,13.184,0.184,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:19.6705680+01:00,13.76,0.2399998,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:20.3083800+01:00,14.4,0.1000004,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:20.8769190+01:00,14.95467,0.04533291,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:21.4608130+01:00,15.552,0.05200005,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:22.0177800+01:00,16.10667,0.1066666,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:22.5893910+01:00,16.68267,0.1826668,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:23.1537320+01:00,17.23733,0.2373333,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:23.7229930+01:00,17.81333,0.1866665,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:24.2643900+01:00,18.368,0.132,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:24.7648240+01:00,18.85867,0.1413326,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:25.3347410+01:00,19.41333,0.08666611,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:25.9170650+01:00,20.01067,0.01066589,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:26.4726000+01:00,20.56533,0.06533241,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:27.0299160+01:00,21.12,0.1200008,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:27.5698850+01:00,21.65333,0.1533337,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:27.6649160+01:00,21.76,0.2399998,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:28.1228630+01:00,22.208,0.2080002,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:28.7219490+01:00,22.80533,0.1946659,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:29.2497340+01:00,23.33867,0.1613331,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:29.8067250+01:00,23.89333,0.1066666,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:30.3491280+01:00,24.448,0.05200005,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:30.8748030+01:00,24.96,0.04000092,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:31.4438650+01:00,25.536,0.0359993,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:32.0149030+01:00,26.112,0.1119995,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:32.5827580+01:00,26.66667,0.166666,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:33.1251020+01:00,27.2,0.2000008,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:33.8588470+01:00,27.94667,0.05333328,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:34.4578940+01:00,28.544,0.04400063,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:34.5383050+01:00,28.62933,0.1293335,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:35.0405760+01:00,29.12,0.1200008,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:35.6648890+01:00,29.76,0.2399998,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:36.2910700+01:00,30.37867,0.1213341,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:36.8445100+01:00,30.93333,0.06666756,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:37.4418520+01:00,31.53067,0.03066635,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:37.9831500+01:00,32.064,0.06399918,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:38.6231480+01:00,32.704,0.2039986,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:38.9007240+01:00,32.98133,0.01866531,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:39.3321330+01:00,33.42933,0.07066727,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:39.5680340+01:00,33.664,0.1640015,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:39.7626250+01:00,33.856,0.144001,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:39.9836880+01:00,34.06933,0.06933212,0
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:40.2476600+01:00,34.34667,0.1533318,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:41.0258570+01:00,35.11467,0.114666,1
6a52a6f3ad39f98698e9b8732cf0c717-1,9ed2847c-30a2-4a2f-8b5c-b0a38614379f,2024-03-19T20:08:41.2059340+01:00,35.30667,0.1933327,1
