user_id, session_id, timestamp, music_time, closest_offset, drum_id
64ca28d524c9c96d8e6a33d71a48f602-3,6e3b84a9-fe68-4d19-a81a-828d9271177d,2024-03-31T17:37:47.9518030+02:00,4.48,0.01999998,0
64ca28d524c9c96d8e6a33d71a48f602-3,6e3b84a9-fe68-4d19-a81a-828d9271177d,2024-03-31T17:37:48.4757280+02:00,5.013333,0.01333332,0
64ca28d524c9c96d8e6a33d71a48f602-3,6e3b84a9-fe68-4d19-a81a-828d9271177d,2024-03-31T17:37:48.9923630+02:00,5.525333,0.0253334,1
64ca28d524c9c96d8e6a33d71a48f602-3,6e3b84a9-fe68-4d19-a81a-828d9271177d,2024-03-31T17:37:49.4899780+02:00,6.016,0.01599979,1
64ca28d524c9c96d8e6a33d71a48f602-3,6e3b84a9-fe68-4d19-a81a-828d9271177d,2024-03-31T17:37:50.0572090+02:00,6.592,0.09200001,0
64ca28d524c9c96d8e6a33d71a48f602-3,6e3b84a9-fe68-4d19-a81a-828d9271177d,2024-03-31T17:37:50.5723400+02:00,7.104,0.1040001,0
64ca28d524c9c96d8e6a33d71a48f602-3,6e3b84a9-fe68-4d19-a81a-828d9271177d,2024-03-31T17:37:51.0596050+02:00,7.594666,0.09466648,1
64ca28d524c9c96d8e6a33d71a48f602-3,6e3b84a9-fe68-4d19-a81a-828d9271177d,2024-03-31T17:37:51.6008760+02:00,8.128,0.1280003,1
64ca28d524c9c96d8e6a33d71a48f602-3,6e3b84a9-fe68-4d19-a81a-828d9271177d,2024-03-31T17:37:52.1291790+02:00,8.661333,0.1613331,0
64ca28d524c9c96d8e6a33d71a48f602-3,6e3b84a9-fe68-4d19-a81a-828d9271177d,2024-03-31T17:37:52.7133900+02:00,9.237333,0.2373333,1
64ca28d524c9c96d8e6a33d71a48f602-3,6e3b84a9-fe68-4d19-a81a-828d9271177d,2024-03-31T17:37:53.2831770+02:00,9.813334,0.1866665,0
64ca28d524c9c96d8e6a33d71a48f602-3,6e3b84a9-fe68-4d19-a81a-828d9271177d,2024-03-31T17:37:54.2004790+02:00,10.73067,0.2306671,1
64ca28d524c9c96d8e6a33d71a48f602-3,6e3b84a9-fe68-4d19-a81a-828d9271177d,2024-03-31T17:37:55.2269410+02:00,11.75467,0.2453337,0
64ca28d524c9c96d8e6a33d71a48f602-3,6e3b84a9-fe68-4d19-a81a-828d9271177d,2024-03-31T17:37:55.8239290+02:00,12.352,0.1479998,0
64ca28d524c9c96d8e6a33d71a48f602-3,6e3b84a9-fe68-4d19-a81a-828d9271177d,2024-03-31T17:37:56.3516550+02:00,12.88533,0.1146669,1
64ca28d524c9c96d8e6a33d71a48f602-3,6e3b84a9-fe68-4d19-a81a-828d9271177d,2024-03-31T17:37:56.8519390+02:00,13.376,0.1239996,1
