user_id, session_id, name, wasSkipped, start, end
user_id, session_id, name, wasSkipped, start, end
64ca28d524c9c96d8e6a33d71a48f602-3,158bb6e0-3d18-496d-a0c0-4e67b085672d, Intro, True, 2024-03-28T15:43:54.5607340+01:00, 2024-03-28T15:44:17.8080530+01:00
64ca28d524c9c96d8e6a33d71a48f602-3,158bb6e0-3d18-496d-a0c0-4e67b085672d, Intro, True, 2024-03-28T15:45:18.2331870+01:00, 2024-03-28T15:45:22.1088410+01:00
64ca28d524c9c96d8e6a33d71a48f602-3,158bb6e0-3d18-496d-a0c0-4e67b085672d, Intro, True, 2024-03-28T15:46:29.4481800+01:00, 2024-03-28T15:46:32.5080300+01:00
64ca28d524c9c96d8e6a33d71a48f602-3,158bb6e0-3d18-496d-a0c0-4e67b085672d, Intro, True, 2024-03-28T15:47:45.4159920+01:00, 2024-03-28T15:47:48.0715400+01:00
64ca28d524c9c96d8e6a33d71a48f602-3,158bb6e0-3d18-496d-a0c0-4e67b085672d, Intro, True, 2024-03-28T15:49:13.5481250+01:00, 2024-03-28T15:49:15.9949810+01:00
64ca28d524c9c96d8e6a33d71a48f602-3,158bb6e0-3d18-496d-a0c0-4e67b085672d, Intro, True, 2024-03-28T15:50:15.4877410+01:00, 2024-03-28T15:50:20.0185530+01:00
64ca28d524c9c96d8e6a33d71a48f602-3,158bb6e0-3d18-496d-a0c0-4e67b085672d, Intro, True, 2024-03-28T15:51:24.2036840+01:00, 2024-03-28T15:51:25.6641960+01:00
64ca28d524c9c96d8e6a33d71a48f602-3,158bb6e0-3d18-496d-a0c0-4e67b085672d, Intro, True, 2024-03-28T15:52:29.5888400+01:00, 2024-03-28T15:52:31.7440480+01:00
64ca28d524c9c96d8e6a33d71a48f602-3,158bb6e0-3d18-496d-a0c0-4e67b085672d, Intro, True, 2024-03-28T15:53:35.7075540+01:00, 2024-03-28T15:53:36.8627470+01:00
64ca28d524c9c96d8e6a33d71a48f602-3,158bb6e0-3d18-496d-a0c0-4e67b085672d, Intro, True, 2024-03-28T15:54:42.8677900+01:00, 2024-03-28T15:54:43.9539400+01:00
64ca28d524c9c96d8e6a33d71a48f602-3,158bb6e0-3d18-496d-a0c0-4e67b085672d, Intro, True, 2024-03-28T15:55:31.6998030+01:00, 2024-03-28T15:55:32.7269860+01:00
