user_id, session_id, name, wasSkipped, start, end
64ca28d524c9c96d8e6a33d71a48f602-3,1df881e9-a7f0-4889-9c0f-7774e5a5e100, Intro, True, 2024-04-14T17:09:03.6147070+02:00, 2024-04-14T17:09:04.4771990+02:00
64ca28d524c9c96d8e6a33d71a48f602-3,1df881e9-a7f0-4889-9c0f-7774e5a5e100, Orc, True, 2024-04-14T17:11:01.6547380+02:00, 2024-04-14T17:11:02.4556910+02:00
64ca28d524c9c96d8e6a33d71a48f602-3,1df881e9-a7f0-4889-9c0f-7774e5a5e100, Razula, True, 2024-04-14T17:13:58.4388120+02:00, 2024-04-14T17:13:59.3770480+02:00
64ca28d524c9c96d8e6a33d71a48f602-3,1df881e9-a7f0-4889-9c0f-7774e5a5e100, Intro, True, 2024-04-14T17:16:45.3292900+02:00, 2024-04-14T17:16:46.0106920+02:00
64ca28d524c9c96d8e6a33d71a48f602-3,1df881e9-a7f0-4889-9c0f-7774e5a5e100, Orc, True, 2024-04-14T17:18:40.3792810+02:00, 2024-04-14T17:18:41.1405770+02:00
64ca28d524c9c96d8e6a33d71a48f602-3,1df881e9-a7f0-4889-9c0f-7774e5a5e100, Razula, True, 2024-04-14T17:21:27.1220870+02:00, 2024-04-14T17:21:28.4123690+02:00
64ca28d524c9c96d8e6a33d71a48f602-3,1df881e9-a7f0-4889-9c0f-7774e5a5e100, Golem, True, 2024-04-14T17:24:13.9304970+02:00, 2024-04-14T17:24:15.0676090+02:00
64ca28d524c9c96d8e6a33d71a48f602-3,1df881e9-a7f0-4889-9c0f-7774e5a5e100, Intro, True, 2024-04-14T17:26:13.6172110+02:00, 2024-04-14T17:26:14.4223140+02:00
64ca28d524c9c96d8e6a33d71a48f602-3,1df881e9-a7f0-4889-9c0f-7774e5a5e100, Orc, True, 2024-04-14T17:28:12.2789420+02:00, 2024-04-14T17:28:13.0275950+02:00
64ca28d524c9c96d8e6a33d71a48f602-3,1df881e9-a7f0-4889-9c0f-7774e5a5e100, Intro, True, 2024-04-14T17:29:04.8696280+02:00, 2024-04-14T17:29:05.4541870+02:00
64ca28d524c9c96d8e6a33d71a48f602-3,1df881e9-a7f0-4889-9c0f-7774e5a5e100, Orc, True, 2024-04-14T17:31:27.8218080+02:00, 2024-04-14T17:31:28.5148990+02:00
64ca28d524c9c96d8e6a33d71a48f602-3,1df881e9-a7f0-4889-9c0f-7774e5a5e100, Razula, True, 2024-04-14T17:34:28.5173940+02:00, 2024-04-14T17:34:29.2671060+02:00
64ca28d524c9c96d8e6a33d71a48f602-3,1df881e9-a7f0-4889-9c0f-7774e5a5e100, Golem, True, 2024-04-14T17:37:11.7756560+02:00, 2024-04-14T17:37:12.4412930+02:00
