user_id, session_id, timestamp, music_time, closest_offset, drum_id
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:08.4248160+01:00,4.48,0.01999998,0
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:08.9240420+01:00,4.970667,0.02933311,0
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:09.3692200+01:00,5.44,0.05999994,1
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:09.8963790+01:00,5.952,0.04799986,1
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:10.2850280+01:00,6.336,0.164,0
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:10.8682520+01:00,6.933333,0.0666666,0
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:11.3962650+01:00,7.445333,0.05466652,1
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:11.9104080+01:00,7.957334,0.04266644,1
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:12.4234710+01:00,8.469334,0.03066635,0
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:12.9785300+01:00,9.024,0.02400017,0
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:13.4792060+01:00,9.536,0.03600025,1
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:13.9650760+01:00,10.02667,0.02666664,1
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:14.4643300+01:00,10.51733,0.01733303,0
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:15.0337790+01:00,11.09333,0.09333324,0
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:15.5194350+01:00,11.584,0.08399963,1
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:16.4096740+01:00,12.45867,0.0413332,1
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:16.8817140+01:00,12.94933,0.05066681,0
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:17.4521770+01:00,13.504,0.00399971,0
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:17.9087510+01:00,13.952,0.04800034,1
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:18.3805770+01:00,14.44267,0.05733299,1
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:18.8528420+01:00,14.912,0.0880003,0
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:19.3958650+01:00,15.44533,0.05466652,0
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:19.8261040+01:00,15.872,0.1280003,1
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:20.3401480+01:00,16.384,0.1159992,1
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:20.9654280+01:00,17.024,0.02400017,1
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:21.2979350+01:00,17.344,0.1560001,1
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:21.6734720+01:00,17.728,0.2280006,0
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:22.0352070+01:00,18.09067,0.09066582,0
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:22.4804940+01:00,18.53867,0.03866577,0
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:22.8965310+01:00,18.944,0.05599976,1
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:23.4378860+01:00,19.49867,0.001333237,0
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:23.9644490+01:00,20.032,0.03199959,0
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:24.3958980+01:00,20.45867,0.04133415,1
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:24.8685420+01:00,20.928,0.0720005,1
b6c21df4c308a9abade999c23aa698be-1,fdfaeef7-3bb6-4534-b7c2-1d6def879cb9,2024-03-17T23:12:25.3401630+01:00,21.39733,0.1026669,0
