user_id, session_id, timestamp, music_time, closest_offset, drum_id
727a348d462e1a34a375212ecf8aa4ca-1,de1972ad-fa0b-43f6-b412-dc016a123526,2024-03-13T21:18:04.5821110+01:00,4.352,0.1479998,0
727a348d462e1a34a375212ecf8aa4ca-1,de1972ad-fa0b-43f6-b412-dc016a123526,2024-03-13T21:18:05.0761830+01:00,4.842667,0.1573334,0
727a348d462e1a34a375212ecf8aa4ca-1,de1972ad-fa0b-43f6-b412-dc016a123526,2024-03-13T21:18:05.5926940+01:00,5.376,0.1240001,1
727a348d462e1a34a375212ecf8aa4ca-1,de1972ad-fa0b-43f6-b412-dc016a123526,2024-03-13T21:18:06.1206720+01:00,5.909333,0.09066677,1
727a348d462e1a34a375212ecf8aa4ca-1,de1972ad-fa0b-43f6-b412-dc016a123526,2024-03-13T21:18:06.5503810+01:00,6.314667,0.1853333,0
727a348d462e1a34a375212ecf8aa4ca-1,de1972ad-fa0b-43f6-b412-dc016a123526,2024-03-13T21:18:07.0660450+01:00,6.848,0.152,0
727a348d462e1a34a375212ecf8aa4ca-1,de1972ad-fa0b-43f6-b412-dc016a123526,2024-03-13T21:18:07.5803100+01:00,7.36,0.1399999,1
727a348d462e1a34a375212ecf8aa4ca-1,de1972ad-fa0b-43f6-b412-dc016a123526,2024-03-13T21:18:08.0644990+01:00,7.850667,0.1493335,1
727a348d462e1a34a375212ecf8aa4ca-1,de1972ad-fa0b-43f6-b412-dc016a123526,2024-03-13T21:18:08.5348710+01:00,8.32,0.1800003,0
727a348d462e1a34a375212ecf8aa4ca-1,de1972ad-fa0b-43f6-b412-dc016a123526,2024-03-13T21:18:09.0338430+01:00,8.810667,0.189333,0
727a348d462e1a34a375212ecf8aa4ca-1,de1972ad-fa0b-43f6-b412-dc016a123526,2024-03-13T21:18:09.4946770+01:00,9.28,0.2200003,1
727a348d462e1a34a375212ecf8aa4ca-1,de1972ad-fa0b-43f6-b412-dc016a123526,2024-03-13T21:18:09.9931730+01:00,9.770667,0.2293329,1
727a348d462e1a34a375212ecf8aa4ca-1,de1972ad-fa0b-43f6-b412-dc016a123526,2024-03-13T21:18:10.4674750+01:00,10.24,0.2399998,0
727a348d462e1a34a375212ecf8aa4ca-1,de1972ad-fa0b-43f6-b412-dc016a123526,2024-03-13T21:18:10.9914380+01:00,10.77333,0.2266665,0
727a348d462e1a34a375212ecf8aa4ca-1,de1972ad-fa0b-43f6-b412-dc016a123526,2024-03-13T21:18:11.4380820+01:00,11.22133,0.2213335,0
