user_id, session_id, name, wasSkipped, start, end
64ca28d524c9c96d8e6a33d71a48f602-1,88ba488f-078c-4115-bd1e-a2f77be0449c, Intro, True, 2024-03-14T15:18:00.1039940+01:00, 2024-03-14T15:18:02.3526730+01:00
64ca28d524c9c96d8e6a33d71a48f602-1,88ba488f-078c-4115-bd1e-a2f77be0449c, Orc, False, 2024-03-14T15:19:43.4491380+01:00, 2024-03-14T15:20:58.7096010+01:00
64ca28d524c9c96d8e6a33d71a48f602-1,88ba488f-078c-4115-bd1e-a2f77be0449c, Intro, True, 2024-03-14T15:21:40.6450160+01:00, 2024-03-14T15:21:42.1194120+01:00
64ca28d524c9c96d8e6a33d71a48f602-1,88ba488f-078c-4115-bd1e-a2f77be0449c, Orc, True, 2024-03-14T15:22:56.5632720+01:00, 2024-03-14T15:22:59.0899970+01:00
64ca28d524c9c96d8e6a33d71a48f602-1,88ba488f-078c-4115-bd1e-a2f77be0449c, Intro, True, 2024-03-14T15:24:14.7890880+01:00, 2024-03-14T15:24:15.6379840+01:00
64ca28d524c9c96d8e6a33d71a48f602-1,88ba488f-078c-4115-bd1e-a2f77be0449c, Intro, True, 2024-03-14T15:25:49.1462680+01:00, 2024-03-14T15:25:49.8841750+01:00
64ca28d524c9c96d8e6a33d71a48f602-1,88ba488f-078c-4115-bd1e-a2f77be0449c, Orc, True, 2024-03-14T15:27:34.2702850+01:00, 2024-03-14T15:27:37.1450960+01:00
64ca28d524c9c96d8e6a33d71a48f602-1,88ba488f-078c-4115-bd1e-a2f77be0449c, Intro, True, 2024-03-14T15:31:58.7732110+01:00, 2024-03-14T15:32:00.0672660+01:00
64ca28d524c9c96d8e6a33d71a48f602-1,88ba488f-078c-4115-bd1e-a2f77be0449c, Intro, True, 2024-03-14T15:33:19.1590600+01:00, 2024-03-14T15:33:19.9522590+01:00
64ca28d524c9c96d8e6a33d71a48f602-1,88ba488f-078c-4115-bd1e-a2f77be0449c, Orc, True, 2024-03-14T15:34:35.3176940+01:00, 2024-03-14T15:34:38.7203010+01:00
64ca28d524c9c96d8e6a33d71a48f602-1,88ba488f-078c-4115-bd1e-a2f77be0449c, Intro, True, 2024-03-14T15:35:00.9369780+01:00, 2024-03-14T15:35:02.3243780+01:00
64ca28d524c9c96d8e6a33d71a48f602-1,88ba488f-078c-4115-bd1e-a2f77be0449c, Orc, True, 2024-03-14T15:36:35.6932190+01:00, 2024-03-14T15:36:37.9423940+01:00
