user_id, session_id, name, wasSkipped, start, end
64ca28d524c9c96d8e6a33d71a48f602-4,e35b4339-78b7-43f0-8653-4d00bba6aaf7, Intro, True, 2024-03-14T22:19:34.1455850+01:00, 2024-03-14T22:19:46.5912700+01:00
64ca28d524c9c96d8e6a33d71a48f602-4,e35b4339-78b7-43f0-8653-4d00bba6aaf7, Orc, True, 2024-03-14T22:21:06.6553310+01:00, 2024-03-14T22:21:20.8476160+01:00
64ca28d524c9c96d8e6a33d71a48f602-4,e35b4339-78b7-43f0-8653-4d00bba6aaf7, Intro, True, 2024-03-14T22:22:24.5252250+01:00, 2024-03-14T22:22:50.8305280+01:00
64ca28d524c9c96d8e6a33d71a48f602-4,e35b4339-78b7-43f0-8653-4d00bba6aaf7, Intro, True, 2024-03-14T22:23:57.2392220+01:00, 2024-03-14T22:24:06.5343390+01:00
64ca28d524c9c96d8e6a33d71a48f602-4,e35b4339-78b7-43f0-8653-4d00bba6aaf7, Intro, True, 2024-03-14T22:26:20.8877310+01:00, 2024-03-14T22:26:23.8328790+01:00
64ca28d524c9c96d8e6a33d71a48f602-4,e35b4339-78b7-43f0-8653-4d00bba6aaf7, Intro, True, 2024-03-14T22:27:34.9514410+01:00, 2024-03-14T22:27:41.4946880+01:00
64ca28d524c9c96d8e6a33d71a48f602-4,e35b4339-78b7-43f0-8653-4d00bba6aaf7, Intro, True, 2024-03-14T22:29:33.2487700+01:00, 2024-03-14T22:29:38.4461520+01:00
64ca28d524c9c96d8e6a33d71a48f602-4,e35b4339-78b7-43f0-8653-4d00bba6aaf7, Intro, True, 2024-03-14T22:31:25.0224840+01:00, 2024-03-14T22:31:27.0773400+01:00
64ca28d524c9c96d8e6a33d71a48f602-4,e35b4339-78b7-43f0-8653-4d00bba6aaf7, Orc, True, 2024-03-14T22:33:11.2558470+01:00, 2024-03-14T22:33:27.1853050+01:00
64ca28d524c9c96d8e6a33d71a48f602-4,e35b4339-78b7-43f0-8653-4d00bba6aaf7, Intro, True, 2024-03-14T22:33:47.4576060+01:00, 2024-03-14T22:34:12.9864180+01:00
64ca28d524c9c96d8e6a33d71a48f602-4,e35b4339-78b7-43f0-8653-4d00bba6aaf7, Intro, True, 2024-03-14T22:35:57.7425860+01:00, 2024-03-14T22:36:00.0352080+01:00
64ca28d524c9c96d8e6a33d71a48f602-4,e35b4339-78b7-43f0-8653-4d00bba6aaf7, Intro, True, 2024-03-14T22:38:14.9554980+01:00, 2024-03-14T22:38:24.6531870+01:00
64ca28d524c9c96d8e6a33d71a48f602-4,e35b4339-78b7-43f0-8653-4d00bba6aaf7, Intro, True, 2024-03-14T22:40:11.8803060+01:00, 2024-03-14T22:40:18.9517540+01:00
64ca28d524c9c96d8e6a33d71a48f602-4,e35b4339-78b7-43f0-8653-4d00bba6aaf7, Intro, True, 2024-03-14T22:42:05.2894070+01:00, 2024-03-14T22:42:06.9862010+01:00
64ca28d524c9c96d8e6a33d71a48f602-4,e35b4339-78b7-43f0-8653-4d00bba6aaf7, Orc, True, 2024-03-14T22:44:02.6502360+01:00, 2024-03-14T22:44:49.3550510+01:00
64ca28d524c9c96d8e6a33d71a48f602-4,e35b4339-78b7-43f0-8653-4d00bba6aaf7, Intro, True, 2024-03-14T22:46:52.8706660+01:00, 2024-03-14T22:46:54.2071420+01:00
64ca28d524c9c96d8e6a33d71a48f602-4,e35b4339-78b7-43f0-8653-4d00bba6aaf7, Orc, True, 2024-03-14T22:48:00.1663420+01:00, 2024-03-14T22:48:14.3461390+01:00
