user_id,starttime,playtime,start_level,finish_level
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:40:24.332249+00:00,164.99943,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:40:24.332249+00:00,170.258793,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:43:19.982249+00:00,60.823759,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:43:19.982249+00:00,60.828115,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:43:19.982249+00:00,74.48724,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:44:39.203076+00:00,74.822812,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:44:39.203076+00:00,74.827041,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:44:39.203076+00:00,85.003128,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:46:25.385653+00:00,78.321497,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:46:25.385653+00:00,94.610609,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:48:02.326972+00:00,61.322819,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:48:02.326972+00:00,61.327136,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:48:02.326972+00:00,61.328386,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:48:02.326972+00:00,97.973703,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:49:59.928129+00:00,77.325326,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:49:59.928129+00:00,122.222131,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:52:06.383259+00:00,113.765096,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:52:06.383259+00:00,120.835269,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:52:06.383259+00:00,124.41009,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:55:08.946269+00:00,29.681556,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:55:08.946269+00:00,31.213873,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:57:47.845795+00:00,82.002975,1,3
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:57:47.845795+00:00,82.095455,1,3
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:57:47.845795+00:00,82.097447,1,3
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:57:47.845795+00:00,87.570159,1,3
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:59:29.726110+00:00,59.316741,1,2
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:59:29.726110+00:00,59.322596,1,2
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:59:29.726110+00:00,59.323855,1,2
76023690985966990fc2c4591a2307e8-1,2024-03-13 09:59:29.726110+00:00,70.528049,1,2
76023690985966990fc2c4591a2307e8-1,2024-03-13 10:00:42.401833+00:00,61.820874,1,2
76023690985966990fc2c4591a2307e8-1,2024-03-13 10:00:42.401833+00:00,65.348067,1,2
76023690985966990fc2c4591a2307e8-1,2024-03-13 10:01:52.250763+00:00,102.405445,1,3
76023690985966990fc2c4591a2307e8-1,2024-03-13 10:01:52.250763+00:00,217.615052,1,3
76023690985966990fc2c4591a2307e8-1,2024-03-13 10:05:32.171744+00:00,85.148017,1,2
76023690985966990fc2c4591a2307e8-1,2024-03-13 10:05:32.171744+00:00,86.165615,1,2
76023690985966990fc2c4591a2307e8-1,2024-03-13 10:07:33.242802+00:00,73.991245,1,3
76023690985966990fc2c4591a2307e8-1,2024-03-13 10:07:33.242802+00:00,129.838935,1,3
76023690985966990fc2c4591a2307e8-1,2024-03-13 10:07:33.242802+00:00,133.57651,1,3
76023690985966990fc2c4591a2307e8-1,2024-03-13 13:09:28.246045+00:00,163.687657,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 13:09:28.246045+00:00,164.556767,1,1
user_id,,, start_level, finish_level
76023690985966990fc2c4591a2307e8-1,2024-03-13 13:13:07.577956+00:00,34.776669,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 13:13:07.577956+00:00,35.491262,1,1
76023690985966990fc2c4591a2307e8-1,2024-03-13 13:15:02.749796+00:00,75.393939,1,3
76023690985966990fc2c4591a2307e8-1,2024-03-13 13:15:02.749796+00:00,75.490733,1,3
76023690985966990fc2c4591a2307e8-1,2024-03-13 13:15:02.749796+00:00,75.492921,1,3
76023690985966990fc2c4591a2307e8-1,2024-03-13 13:15:02.749796+00:00,87.058135,1,3
76023690985966990fc2c4591a2307e8-1,2024-03-13 13:16:34.822750+00:00,73.317449,1,2
