user_id,starttime,playtime,start_level,finish_level
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 19:38:58.217515+00:00,57.517213,1,1
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 19:38:58.217515+00:00,57.617751,1,1
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 19:38:58.217515+00:00,57.619255,1,1
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 19:38:58.217515+00:00,61.886963,1,1
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 19:40:06.088008+00:00,107.809967,1,2
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 19:40:06.088008+00:00,107.819134,1,2
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 19:40:06.088008+00:00,110.974127,1,2
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 19:42:01.087914+00:00,282.640566,1,5
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 19:42:01.087914+00:00,287.862834,1,5
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 19:42:01.087914+00:00,288.815585,1,5
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 20:11:16.332492+00:00,187.489253,1,5
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 20:11:16.332492+00:00,192.16721,1,5
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 20:14:32.665197+00:00,177.114332,1,5
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 20:14:32.665197+00:00,180.07106,1,5
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 20:14:32.665197+00:00,180.7706,1,5
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 20:17:59.812563+00:00,128.364276,1,5
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 20:17:59.812563+00:00,131.932988,1,5
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 20:17:59.812563+00:00,132.587933,1,5
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 21:01:07.821861+00:00,130.905809,1,4
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 21:01:07.821861+00:00,137.6674,1,4
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-13 21:01:07.821861+00:00,138.469375,1,4
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 15:18:33.691141+00:00,20.456516,1,1
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 15:18:33.691141+00:00,21.244789,1,1
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 15:22:04.510787+00:00,15.046717,1,1
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 15:22:04.510787+00:00,16.409371,1,1
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 15:25:04.223700+00:00,210.198472,1,6
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 15:25:04.223700+00:00,214.236996,1,6
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 15:25:04.223700+00:00,215.826109,1,6
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 15:28:58.158221+00:00,260.380479,6,10
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 15:28:58.158221+00:00,262.294549,6,10
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 15:28:58.158221+00:00,263.051914,6,10
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 17:46:53.661384+00:00,129.659148,6,8
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 17:46:53.661384+00:00,129.763131,6,8
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 17:46:53.661384+00:00,131.572387,6,8
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 17:46:53.661384+00:00,132.230302,6,8
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 22:20:15.384097+00:00,145.505418,6,9
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 22:20:15.384097+00:00,148.307479,6,9
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-14 22:20:15.384097+00:00,149.098038,6,9
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-15 18:40:23.479583+00:00,104.533042,6,7
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-15 18:40:23.479583+00:00,107.738553,6,7
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-15 18:42:13.827233+00:00,98.823523,6,8
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-15 18:42:13.827233+00:00,101.364057,6,8
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-15 18:42:13.827233+00:00,102.157588,6,8
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-15 18:53:33.705509+00:00,264.674778,6,10
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-15 18:53:33.705509+00:00,267.128913,6,10
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-15 18:53:33.705509+00:00,268.121083,6,10
727a348d462e1a34a375212ecf8aa4ca-3,2024-03-15 20:21:22.808941+00:00,54.534436,1,1
727a348d462e1a34a375212ecf8aa4ca-3,2024-03-15 20:21:22.808941+00:00,54.636373,1,1
727a348d462e1a34a375212ecf8aa4ca-3,2024-03-15 20:21:22.808941+00:00,54.637886,1,1
727a348d462e1a34a375212ecf8aa4ca-3,2024-03-15 20:21:22.808941+00:00,108.607072,1,1
727a348d462e1a34a375212ecf8aa4ca-3,2024-03-15 20:23:16.985576+00:00,46.611785,1,1
727a348d462e1a34a375212ecf8aa4ca-3,2024-03-15 20:23:16.985576+00:00,46.619544,1,1
727a348d462e1a34a375212ecf8aa4ca-3,2024-03-15 20:23:16.985576+00:00,46.620848,1,1
727a348d462e1a34a375212ecf8aa4ca-3,2024-03-15 20:23:16.985576+00:00,68.246449,1,1
727a348d462e1a34a375212ecf8aa4ca-3,2024-03-15 20:23:16.985576+00:00,70.492193,1,1
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-16 17:51:59.209525+00:00,96.158817,6,8
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-16 17:51:59.209525+00:00,98.09906,6,8
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-16 17:53:39.612791+00:00,100.128655,6,9
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-16 17:53:39.612791+00:00,100.134997,6,9
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-16 17:53:39.612791+00:00,102.072113,6,9
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-16 17:53:39.612791+00:00,102.804405,6,9
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-16 17:57:07.104563+00:00,138.991696,6,7
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-16 17:57:07.104563+00:00,142.753697,6,7
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-16 17:59:30.924755+00:00,122.464114,6,9
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-16 17:59:30.924755+00:00,124.308647,6,9
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-16 17:59:30.924755+00:00,124.953421,6,9
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-17 17:43:18.370828+00:00,88.298483,6,8
727a348d462e1a34a375212ecf8aa4ca-1,2024-03-17 17:43:18.370828+00:00,88.405352,6,8
