user_id,starttime,playtime,start_level,finish_level
89293ea1192f96001d6cf80101a00c96-1,2024-03-13 11:46:34.143605+00:00,130.167873,1,2
89293ea1192f96001d6cf80101a00c96-1,2024-03-13 11:46:34.143605+00:00,137.391721,1,2
89293ea1192f96001d6cf80101a00c96-1,2024-03-13 11:48:57.356514+00:00,77.837918,1,3
89293ea1192f96001d6cf80101a00c96-1,2024-03-13 11:48:57.356514+00:00,81.246948,1,3
89293ea1192f96001d6cf80101a00c96-1,2024-03-13 11:48:57.356514+00:00,82.770089,1,3
89293ea1192f96001d6cf80101a00c96-1,2024-03-14 07:37:59.376107+00:00,56.619009,1,1
89293ea1192f96001d6cf80101a00c96-1,2024-03-14 07:37:59.376107+00:00,58.394323,1,1
89293ea1192f96001d6cf80101a00c96-1,2024-03-14 07:39:04.522238+00:00,82.73582,1,4
89293ea1192f96001d6cf80101a00c96-1,2024-03-14 07:39:04.522238+00:00,84.276453,1,4
89293ea1192f96001d6cf80101a00c96-1,2024-03-14 07:40:31.286354+00:00,85.444556,1,3
89293ea1192f96001d6cf80101a00c96-1,2024-03-14 07:40:31.286354+00:00,89.971778,1,3
89293ea1192f96001d6cf80101a00c96-1,2024-03-14 07:42:05.228899+00:00,139.35664,1,5
89293ea1192f96001d6cf80101a00c96-1,2024-03-14 07:42:05.228899+00:00,140.622427,1,5
89293ea1192f96001d6cf80101a00c96-1,2024-03-14 07:42:05.228899+00:00,145.089801,1,5
89293ea1192f96001d6cf80101a00c96-1,2024-03-15 14:53:00.197623+00:00,122.213602,1,4
89293ea1192f96001d6cf80101a00c96-1,2024-03-15 14:53:00.197623+00:00,125.181228,1,4
89293ea1192f96001d6cf80101a00c96-1,2024-03-15 14:55:07.519967+00:00,152.63265,1,5
89293ea1192f96001d6cf80101a00c96-1,2024-03-15 14:55:07.519967+00:00,154.491913,1,5
89293ea1192f96001d6cf80101a00c96-1,2024-03-15 14:57:44.345177+00:00,189.1206,1,5
89293ea1192f96001d6cf80101a00c96-1,2024-03-15 14:57:44.345177+00:00,190.731255,1,5
89293ea1192f96001d6cf80101a00c96-1,2024-03-15 15:00:57.424358+00:00,205.395402,1,5
89293ea1192f96001d6cf80101a00c96-1,2024-03-15 15:00:57.424358+00:00,229.951764,1,5
89293ea1192f96001d6cf80101a00c96-1,2024-03-15 15:00:57.424358+00:00,230.887758,1,5
89293ea1192f96001d6cf80101a00c96-1,2024-03-16 11:12:03.801685+00:00,196.053299,1,5
89293ea1192f96001d6cf80101a00c96-1,2024-03-16 11:12:03.801685+00:00,200.342148,1,5
89293ea1192f96001d6cf80101a00c96-1,2024-03-16 11:15:26.421741+00:00,176.500554,1,5
89293ea1192f96001d6cf80101a00c96-1,2024-03-16 11:15:26.421741+00:00,177.74913,1,5
89293ea1192f96001d6cf80101a00c96-1,2024-03-16 11:18:25.698777+00:00,139.915246,1,5
89293ea1192f96001d6cf80101a00c96-1,2024-03-16 11:18:25.698777+00:00,142.510724,1,5
89293ea1192f96001d6cf80101a00c96-1,2024-03-16 11:18:25.698777+00:00,143.133301,1,5
89293ea1192f96001d6cf80101a00c96-1,2024-03-19 12:18:33.970728+00:00,141.458225,1,5
89293ea1192f96001d6cf80101a00c96-1,2024-03-19 12:18:33.970728+00:00,142.913397,1,5
89293ea1192f96001d6cf80101a00c96-1,2024-03-19 12:20:58.579001+00:00,174.046149,1,5
89293ea1192f96001d6cf80101a00c96-1,2024-03-19 12:20:58.579001+00:00,175.918182,1,5
89293ea1192f96001d6cf80101a00c96-1,2024-03-19 12:20:58.579001+00:00,176.835858,1,5
89293ea1192f96001d6cf80101a00c96-1,2024-03-21 18:36:59.228571+00:00,240.525481,1,7
89293ea1192f96001d6cf80101a00c96-1,2024-03-21 18:36:59.228571+00:00,241.937121,1,7
89293ea1192f96001d6cf80101a00c96-1,2024-03-21 18:36:59.228571+00:00,242.600818,1,7
89293ea1192f96001d6cf80101a00c96-1,2024-03-24 18:38:56.820962+00:00,96.184766,6,8
89293ea1192f96001d6cf80101a00c96-1,2024-03-24 18:38:56.820962+00:00,96.292642,6,8
89293ea1192f96001d6cf80101a00c96-1,2024-03-24 18:38:56.820962+00:00,96.294273,6,8
89293ea1192f96001d6cf80101a00c96-1,2024-03-24 18:38:56.820962+00:00,97.513588,6,8
89293ea1192f96001d6cf80101a00c96-1,2024-03-24 18:40:35.374852+00:00,77.8321,6,7
89293ea1192f96001d6cf80101a00c96-1,2024-03-24 18:40:35.374852+00:00,78.989879,6,7
89293ea1192f96001d6cf80101a00c96-1,2024-03-24 18:41:58.488590+00:00,126.102427,6,8
89293ea1192f96001d6cf80101a00c96-1,2024-03-24 18:41:58.488590+00:00,126.108524,6,8
89293ea1192f96001d6cf80101a00c96-1,2024-03-24 18:41:58.488590+00:00,127.51528,6,8
89293ea1192f96001d6cf80101a00c96-1,2024-03-24 18:44:06.571124+00:00,102.583868,6,8
89293ea1192f96001d6cf80101a00c96-1,2024-03-24 18:44:06.571124+00:00,102.589653,6,8
89293ea1192f96001d6cf80101a00c96-1,2024-03-24 18:44:06.571124+00:00,104.983843,6,8
89293ea1192f96001d6cf80101a00c96-1,2024-03-24 18:44:06.571124+00:00,105.724163,6,8
Total,,7043.686167,,
