user_id,starttime,playtime,start_level,finish_level
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:38:35.552061+00:00,58.484605,1,1
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:38:35.552061+00:00,58.576655,1,1
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:38:35.552061+00:00,58.578651,1,1
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:38:35.552061+00:00,73.771829,1,1
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:39:53.272817+00:00,112.319281,1,3
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:39:53.272817+00:00,117.83318,1,3
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:41:55.812696+00:00,106.821043,1,4
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:41:55.812696+00:00,109.861515,1,4
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:43:49.591821+00:00,92.318557,1,2
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:43:49.591821+00:00,94.429818,1,2
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:45:26.019756+00:00,84.252728,1,3
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:45:26.019756+00:00,86.250454,1,3
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:46:54.185726+00:00,128.893127,1,3
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:46:54.185726+00:00,132.155609,1,3
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:49:08.060088+00:00,173.030826,1,5
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:49:08.060088+00:00,174.973775,1,5
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:53:03.273732+00:00,64.81967,1,2
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:53:03.273732+00:00,67.304579,1,2
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:54:12.811132+00:00,151.059095,1,5
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:54:12.811132+00:00,191.597949,1,5
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:57:27.633463+00:00,99.691716,1,5
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:57:27.633463+00:00,103.109598,1,5
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:59:12.645737+00:00,142.640382,1,5
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 09:59:12.645737+00:00,150.696873,1,5
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 10:01:45.074050+00:00,74.824902,1,3
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 10:01:45.074050+00:00,78.742045,1,3
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 10:03:05.549571+00:00,127.07934,1,5
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 10:03:05.549571+00:00,360.387381,1,5
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-13 10:03:05.549571+00:00,361.41739,1,5
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-14 14:11:37.480167+00:00,84.178523,1,2
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-14 14:11:37.480167+00:00,92.523982,1,2
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-14 14:11:37.480167+00:00,93.79716,1,2
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-14 14:18:02.352950+00:00,212.785631,1,5
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-14 14:18:02.352950+00:00,216.071269,1,5
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-14 14:21:42.119842+00:00,148.84222,1,5
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-14 14:21:42.119842+00:00,151.910337,1,5
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-14 14:24:15.638244+00:00,90.081704,1,4
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-14 14:24:15.638244+00:00,92.729626,1,4
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-14 14:25:49.884416+00:00,138.18786,1,5
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-14 14:25:49.884416+00:00,362.153739,1,5
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-14 14:32:00.067495+00:00,76.83324,1,4
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-14 14:32:00.067495+00:00,76.840939,1,4
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-14 14:32:00.067495+00:00,78.385579,1,4
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-14 14:33:19.952469+00:00,98.879436,1,5
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-14 14:33:19.952469+00:00,100.306916,1,5
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-14 14:35:02.324595+00:00,129.061076,1,5
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-14 14:35:02.324595+00:00,200.547814,1,5
64ca28d524c9c96d8e6a33d71a48f602-1,2024-03-14 14:35:02.324595+00:00,201.777233,1,5
