user_id, session_id, name, wasSkipped, start, end
76023690985966990fc2c4591a2307e8-3,c4a97407-2f88-4563-aa4f-24820bd40c46, Intro, True, 2024-03-28T21:14:50.8070160+01:00, 2024-03-28T21:14:56.0997010+01:00
76023690985966990fc2c4591a2307e8-3,c4a97407-2f88-4563-aa4f-24820bd40c46, Orc, True, 2024-03-28T21:17:16.5465020+01:00, 2024-03-28T21:17:17.7200100+01:00
76023690985966990fc2c4591a2307e8-3,c4a97407-2f88-4563-aa4f-24820bd40c46, Intro, True, 2024-03-28T21:18:09.3148630+01:00, 2024-03-28T21:18:10.8578060+01:00
76023690985966990fc2c4591a2307e8-3,c4a97407-2f88-4563-aa4f-24820bd40c46, Orc, True, 2024-03-28T21:20:25.4602900+01:00, 2024-03-28T21:20:26.3912780+01:00
76023690985966990fc2c4591a2307e8-3,c4a97407-2f88-4563-aa4f-24820bd40c46, Intro, True, 2024-03-28T21:23:59.0517040+01:00, 2024-03-28T21:24:00.4289890+01:00
76023690985966990fc2c4591a2307e8-3,c4a97407-2f88-4563-aa4f-24820bd40c46, Orc, True, 2024-03-28T21:26:19.3091750+01:00, 2024-03-28T21:26:20.2255360+01:00
76023690985966990fc2c4591a2307e8-3,c4a97407-2f88-4563-aa4f-24820bd40c46, Intro, True, 2024-03-28T21:28:22.6115120+01:00, 2024-03-28T21:28:23.6837800+01:00
76023690985966990fc2c4591a2307e8-3,c4a97407-2f88-4563-aa4f-24820bd40c46, Orc, True, 2024-03-28T21:30:34.5785030+01:00, 2024-03-28T21:30:36.0803100+01:00
76023690985966990fc2c4591a2307e8-3,c4a97407-2f88-4563-aa4f-24820bd40c46, Razula, False, 2024-03-28T21:33:32.3835630+01:00, 2024-03-28T21:34:48.2845200+01:00
76023690985966990fc2c4591a2307e8-3,c4a97407-2f88-4563-aa4f-24820bd40c46, Golem, False, 2024-03-28T21:38:08.9726710+01:00, 2024-03-28T21:39:09.1669210+01:00
