user_id, session_id, command_name, note_timings
76023690985966990fc2c4591a2307e8-3,370eb344-e6a1-4bbb-88bb-2c1cc3c1ffc7,Retreat,System.Single[]
76023690985966990fc2c4591a2307e8-3,370eb344-e6a1-4bbb-88bb-2c1cc3c1ffc7,Retreat,System.Single[]
76023690985966990fc2c4591a2307e8-3,370eb344-e6a1-4bbb-88bb-2c1cc3c1ffc7,Retreat,System.Single[]
76023690985966990fc2c4591a2307e8-3,370eb344-e6a1-4bbb-88bb-2c1cc3c1ffc7,Retreat,System.Single[]
76023690985966990fc2c4591a2307e8-3,370eb344-e6a1-4bbb-88bb-2c1cc3c1ffc7,Retreat,System.Single[]
76023690985966990fc2c4591a2307e8-3,370eb344-e6a1-4bbb-88bb-2c1cc3c1ffc7,Retreat,System.Single[]
76023690985966990fc2c4591a2307e8-3,370eb344-e6a1-4bbb-88bb-2c1cc3c1ffc7,Retreat,System.Single[]
76023690985966990fc2c4591a2307e8-3,370eb344-e6a1-4bbb-88bb-2c1cc3c1ffc7,Retreat,System.Single[]
76023690985966990fc2c4591a2307e8-3,370eb344-e6a1-4bbb-88bb-2c1cc3c1ffc7,Retreat,System.Single[]
76023690985966990fc2c4591a2307e8-3,370eb344-e6a1-4bbb-88bb-2c1cc3c1ffc7,Retreat,System.Single[]
76023690985966990fc2c4591a2307e8-3,370eb344-e6a1-4bbb-88bb-2c1cc3c1ffc7,Retreat,System.Single[]
76023690985966990fc2c4591a2307e8-3,370eb344-e6a1-4bbb-88bb-2c1cc3c1ffc7,Attack,System.Single[]
76023690985966990fc2c4591a2307e8-3,370eb344-e6a1-4bbb-88bb-2c1cc3c1ffc7,Attack,System.Single[]
76023690985966990fc2c4591a2307e8-3,370eb344-e6a1-4bbb-88bb-2c1cc3c1ffc7,Attack,System.Single[]
76023690985966990fc2c4591a2307e8-3,370eb344-e6a1-4bbb-88bb-2c1cc3c1ffc7,Attack,System.Single[]
76023690985966990fc2c4591a2307e8-3,370eb344-e6a1-4bbb-88bb-2c1cc3c1ffc7,Defend,System.Single[]
76023690985966990fc2c4591a2307e8-3,370eb344-e6a1-4bbb-88bb-2c1cc3c1ffc7,Retreat,System.Single[]
76023690985966990fc2c4591a2307e8-3,370eb344-e6a1-4bbb-88bb-2c1cc3c1ffc7,Retreat,System.Single[]
76023690985966990fc2c4591a2307e8-3,370eb344-e6a1-4bbb-88bb-2c1cc3c1ffc7,Retreat,System.Single[]
76023690985966990fc2c4591a2307e8-3,370eb344-e6a1-4bbb-88bb-2c1cc3c1ffc7,Retreat,System.Single[]
76023690985966990fc2c4591a2307e8-3,370eb344-e6a1-4bbb-88bb-2c1cc3c1ffc7,Retreat,System.Single[]
