user_id, session_id, name, wasSkipped, start, end
aef000178558d0aa1c66c0246ecc449d-1,45eba0ac-cead-4135-b909-f7e9571ad448, Intro, True, 2024-03-13T20:46:03.5314910+01:00, 2024-03-13T20:46:43.3942120+01:00
aef000178558d0aa1c66c0246ecc449d-1,45eba0ac-cead-4135-b909-f7e9571ad448, Intro, True, 2024-03-13T20:48:01.7502300+01:00, 2024-03-13T20:48:04.6004640+01:00
aef000178558d0aa1c66c0246ecc449d-1,45eba0ac-cead-4135-b909-f7e9571ad448, Intro, True, 2024-03-13T20:49:11.1601680+01:00, 2024-03-13T20:49:12.6910740+01:00
aef000178558d0aa1c66c0246ecc449d-1,45eba0ac-cead-4135-b909-f7e9571ad448, Intro, True, 2024-03-13T20:50:41.7092430+01:00, 2024-03-13T20:50:44.6845360+01:00
aef000178558d0aa1c66c0246ecc449d-1,45eba0ac-cead-4135-b909-f7e9571ad448, Intro, True, 2024-03-13T20:52:44.9689660+01:00, 2024-03-13T20:52:47.3337960+01:00
aef000178558d0aa1c66c0246ecc449d-1,45eba0ac-cead-4135-b909-f7e9571ad448, Intro, True, 2024-03-13T20:54:05.4100120+01:00, 2024-03-13T20:54:06.7738450+01:00
aef000178558d0aa1c66c0246ecc449d-1,45eba0ac-cead-4135-b909-f7e9571ad448, Intro, True, 2024-03-13T20:55:24.9327930+01:00, 2024-03-13T20:55:26.0597160+01:00
aef000178558d0aa1c66c0246ecc449d-1,45eba0ac-cead-4135-b909-f7e9571ad448, Intro, True, 2024-03-13T20:56:50.8863410+01:00, 2024-03-13T20:56:53.7201700+01:00
aef000178558d0aa1c66c0246ecc449d-1,45eba0ac-cead-4135-b909-f7e9571ad448, Intro, True, 2024-03-13T20:58:35.9105490+01:00, 2024-03-13T20:58:37.9964690+01:00
aef000178558d0aa1c66c0246ecc449d-1,45eba0ac-cead-4135-b909-f7e9571ad448, Intro, True, 2024-03-13T21:00:08.8891080+01:00, 2024-03-13T21:00:10.0862050+01:00
aef000178558d0aa1c66c0246ecc449d-1,45eba0ac-cead-4135-b909-f7e9571ad448, Intro, True, 2024-03-13T21:01:49.6181800+01:00, 2024-03-13T21:01:50.6905450+01:00
aef000178558d0aa1c66c0246ecc449d-1,45eba0ac-cead-4135-b909-f7e9571ad448, Intro, True, 2024-03-13T21:04:01.5284810+01:00, 2024-03-13T21:04:02.8488010+01:00
aef000178558d0aa1c66c0246ecc449d-1,45eba0ac-cead-4135-b909-f7e9571ad448, Orc, False, 2024-03-13T21:05:29.0302670+01:00, 2024-03-13T21:06:44.3034840+01:00
aef000178558d0aa1c66c0246ecc449d-1,45eba0ac-cead-4135-b909-f7e9571ad448, Intro, True, 2024-03-13T21:07:53.5423890+01:00, 2024-03-13T21:07:54.6424410+01:00
aef000178558d0aa1c66c0246ecc449d-1,45eba0ac-cead-4135-b909-f7e9571ad448, Intro, True, 2024-03-13T21:09:19.2175290+01:00, 2024-03-13T21:09:20.2211660+01:00
aef000178558d0aa1c66c0246ecc449d-1,45eba0ac-cead-4135-b909-f7e9571ad448, Orc, True, 2024-03-13T21:10:45.1085650+01:00, 2024-03-13T21:10:49.8727350+01:00
