user_id,starttime,finishtime,playtime,start_level,finish_level,name
6a52a6f3ad39f98698e9b8732cf0c717-1,2024-03-13 11:47:53.843538+00:00,2024-03-13 11:49:38.860515+00:00,105.016977,1,2,
6a52a6f3ad39f98698e9b8732cf0c717-1,2024-03-13 19:39:05.497043+00:00,2024-03-13 19:40:50.406616+00:00,104.909573,1,2,
6a52a6f3ad39f98698e9b8732cf0c717-1,2024-03-13 19:41:16.869557+00:00,2024-03-13 19:42:16.696242+00:00,59.826685,1,1,
6a52a6f3ad39f98698e9b8732cf0c717-1,2024-03-13 19:42:23.544727+00:00,2024-03-13 19:43:42.666538+00:00,79.121811,1,1,
6a52a6f3ad39f98698e9b8732cf0c717-1,2024-03-13 19:44:19.961931+00:00,2024-03-13 19:46:08.542064+00:00,108.580133,1,2,
6a52a6f3ad39f98698e9b8732cf0c717-1,2024-03-13 19:46:23.550520+00:00,2024-03-13 19:48:01.042385+00:00,97.491865,1,2,
6a52a6f3ad39f98698e9b8732cf0c717-1,2024-03-13 19:48:04.625800+00:00,2024-03-13 19:50:08.882565+00:00,124.256765,1,3,
6a52a6f3ad39f98698e9b8732cf0c717-1,2024-03-13 19:51:37.840768+00:00,2024-03-13 19:53:37.268790+00:00,119.428022,1,3,
6a52a6f3ad39f98698e9b8732cf0c717-1,2024-03-13 19:53:40.008763+00:00,2024-03-13 19:55:54.835187+00:00,134.826424,1,3,
6a52a6f3ad39f98698e9b8732cf0c717-1,2024-03-13 19:55:59.954220+00:00,2024-03-13 19:58:33.732352+00:00,153.778132,1,3,
6a52a6f3ad39f98698e9b8732cf0c717-1,2024-03-14 18:02:09.564922+00:00,2024-03-14 18:04:41.080497+00:00,151.515575,1,4,
6a52a6f3ad39f98698e9b8732cf0c717-1,2024-03-14 18:05:39.313076+00:00,2024-03-14 18:09:47.636213+00:00,248.323137,1,5,
6a52a6f3ad39f98698e9b8732cf0c717-1,2024-03-14 18:10:24.165410+00:00,2024-03-14 18:14:23.977371+00:00,239.811961,1,7,
6a52a6f3ad39f98698e9b8732cf0c717-1,2024-03-14 18:14:26.885257+00:00,2024-03-14 18:16:08.705501+00:00,101.820244,6,8,
6a52a6f3ad39f98698e9b8732cf0c717-1,2024-03-14 18:17:33.984640+00:00,2024-03-14 18:19:41.640862+00:00,127.656222,6,9,
6a52a6f3ad39f98698e9b8732cf0c717-1,2024-03-14 18:19:56.520528+00:00,2024-03-14 18:21:42.107057+00:00,105.586529,6,8,
6a52a6f3ad39f98698e9b8732cf0c717-1,2024-03-14 18:21:52.181149+00:00,2024-03-14 18:25:31.010633+00:00,218.829484,6,10,
6a52a6f3ad39f98698e9b8732cf0c717-1,2024-03-14 18:27:21.068703+00:00,2024-03-14 18:30:52.384419+00:00,211.315716,6,10,
6a52a6f3ad39f98698e9b8732cf0c717-1,2024-03-14 18:33:43.123661+00:00,2024-03-14 18:36:43.453996+00:00,180.330335,1,5,
6a52a6f3ad39f98698e9b8732cf0c717-1,2024-03-15 20:07:49.290588+00:00,2024-03-15 20:11:18.826236+00:00,209.535648,6,10,
6a52a6f3ad39f98698e9b8732cf0c717-1,2024-03-15 20:11:23.475185+00:00,2024-03-15 20:13:32.744335+00:00,129.26915,6,9,
