user_id, session_id, command_name, note_timings
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Retreat,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Retreat,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Retreat,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Attack,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Attack,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Defend,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Retreat,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Retreat,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Attack,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Attack,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Attack,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Attack,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Attack,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Attack,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Attack,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Defend,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Defend,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Defend,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Retreat,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Retreat,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Retreat,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Retreat,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Retreat,System.Single[]
806dfbb080378e366102b82925600fbc-3,3422a94a-ef59-44ba-ad9b-e51de224ebf1,Infantry,System.Single[]
