user_id, session_id, name, wasSkipped, start, end
1ca3fadde4a210fdaa838a85c7469580-3,885cd6cd-371e-41f8-bb53-dd279ab2975c, Intro, True, 2024-03-13T22:20:11.5416450+01:00, 2024-03-13T22:20:14.0538070+01:00
