user_id, session_id, name, wasSkipped, start, end
0ed2fdf848570ddf04cd3dfd2920cc3d-1,5a2da171-81da-489f-b6c0-4137d424b7a5, Intro, True, 2024-03-13T10:36:39.2888680+01:00, 2024-03-13T10:36:46.2663670+01:00
0ed2fdf848570ddf04cd3dfd2920cc3d-1,5a2da171-81da-489f-b6c0-4137d424b7a5, Intro, True, 2024-03-13T10:40:15.9070520+01:00, 2024-03-13T10:40:42.1672280+01:00
0ed2fdf848570ddf04cd3dfd2920cc3d-1,5a2da171-81da-489f-b6c0-4137d424b7a5, Intro, True, 2024-03-13T10:42:18.2965150+01:00, 2024-03-13T10:42:19.9547840+01:00
0ed2fdf848570ddf04cd3dfd2920cc3d-1,5a2da171-81da-489f-b6c0-4137d424b7a5, Intro, True, 2024-03-13T10:43:55.2380680+01:00, 2024-03-13T10:43:56.7847490+01:00
0ed2fdf848570ddf04cd3dfd2920cc3d-1,5a2da171-81da-489f-b6c0-4137d424b7a5, Intro, True, 2024-03-13T10:45:48.9269430+01:00, 2024-03-13T10:45:51.5602620+01:00
0ed2fdf848570ddf04cd3dfd2920cc3d-1,5a2da171-81da-489f-b6c0-4137d424b7a5, Intro, True, 2024-03-13T10:47:19.6866510+01:00, 2024-03-13T10:47:20.9825060+01:00
0ed2fdf848570ddf04cd3dfd2920cc3d-1,5a2da171-81da-489f-b6c0-4137d424b7a5, Intro, True, 2024-03-13T10:53:14.5118250+01:00, 2024-03-13T10:53:18.2579070+01:00
0ed2fdf848570ddf04cd3dfd2920cc3d-1,5a2da171-81da-489f-b6c0-4137d424b7a5, Orc, True, 2024-03-13T10:54:56.0206920+01:00, 2024-03-13T10:55:00.8100540+01:00
0ed2fdf848570ddf04cd3dfd2920cc3d-1,5a2da171-81da-489f-b6c0-4137d424b7a5, Intro, True, 2024-03-13T10:56:06.6845290+01:00, 2024-03-13T10:56:08.2471800+01:00
0ed2fdf848570ddf04cd3dfd2920cc3d-1,5a2da171-81da-489f-b6c0-4137d424b7a5, Orc, True, 2024-03-13T10:57:51.4256120+01:00, 2024-03-13T10:57:54.6706700+01:00
0ed2fdf848570ddf04cd3dfd2920cc3d-1,5a2da171-81da-489f-b6c0-4137d424b7a5, Intro, True, 2024-03-13T10:58:36.5636380+01:00, 2024-03-13T10:58:38.4436010+01:00
0ed2fdf848570ddf04cd3dfd2920cc3d-1,5a2da171-81da-489f-b6c0-4137d424b7a5, Orc, True, 2024-03-13T11:00:02.3810220+01:00, 2024-03-13T11:00:04.0505360+01:00
0ed2fdf848570ddf04cd3dfd2920cc3d-1,5a2da171-81da-489f-b6c0-4137d424b7a5, Intro, True, 2024-03-13T11:05:17.3979820+01:00, 2024-03-13T11:05:19.0414930+01:00
