user_id, session_id, command_name, note_timings
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,FireLeftCannon,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,FireRightCannon,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Attack,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Attack,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Attack,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Attack,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Attack,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Attack,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Defend,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Archer,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Cavalry,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Cavalry,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Infantry,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Attack,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Attack,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Attack,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Attack,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Defend,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Cavalry,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Attack,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Attack,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Attack,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Attack,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Cavalry,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Cavalry,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Retreat,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Attack,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Attack,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Attack,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Attack,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Attack,System.Single[]
b6c21df4c308a9abade999c23aa698be-3,1f5d1421-b780-47ed-b69b-582eee585d23,Attack,System.Single[]
